timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703106359468,1,Character by id,200,OK,Thread Group 1-47,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359469,2,Character creation,200,OK,Thread Group 1-47,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359472,2,Character change,200,OK,Thread Group 1-47,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359474,2,Deletion,200,OK,Thread Group 1-47,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359478,3,Get characters,200,OK,Thread Group 1-48,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359481,1,Character by id,200,OK,Thread Group 1-48,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359483,1,Character creation,200,OK,Thread Group 1-48,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359485,2,Character change,200,OK,Thread Group 1-48,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359487,4,Deletion,200,OK,Thread Group 1-48,text,true,,249,213,2,2,http://localhost:3001/character/4,4,0,0
1703106359488,5,Get characters,200,OK,Thread Group 1-49,text,true,,353,126,1,1,http://localhost:3001/characters,5,0,1
1703106359493,2,Character by id,200,OK,Thread Group 1-49,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359496,4,Character creation,200,OK,Thread Group 1-49,text,true,,264,284,2,2,http://localhost:3001/character,4,0,0
1703106359497,4,Get characters,200,OK,Thread Group 1-50,text,true,,383,126,2,2,http://localhost:3001/characters,4,0,1
1703106359500,4,Character change,200,OK,Thread Group 1-49,text,true,,266,285,3,3,http://localhost:3001/character/5,4,0,0
1703106359502,4,Character by id,200,OK,Thread Group 1-50,text,true,,257,127,3,3,http://localhost:3001/character/1,4,0,0
1703106359505,2,Deletion,200,OK,Thread Group 1-49,text,true,,249,213,3,3,http://localhost:3001/character/4,2,0,0
1703106359506,3,Character creation,200,OK,Thread Group 1-50,text,true,,264,284,2,2,http://localhost:3001/character,3,0,0
1703106359504,6,Get characters,200,OK,Thread Group 1-51,text,true,,383,126,2,2,http://localhost:3001/characters,6,0,1
1703106359509,3,Character change,200,OK,Thread Group 1-50,text,true,,266,285,2,2,http://localhost:3001/character/5,3,0,0
1703106359511,2,Character by id,200,OK,Thread Group 1-51,text,true,,257,127,2,2,http://localhost:3001/character/1,2,0,0
1703106359512,4,Deletion,200,OK,Thread Group 1-50,text,true,,249,213,3,3,http://localhost:3001/character/4,4,0,0
1703106359514,3,Character creation,200,OK,Thread Group 1-51,text,true,,264,284,2,2,http://localhost:3001/character,3,0,0
1703106359518,4,Character change,200,OK,Thread Group 1-51,text,true,,266,285,2,2,http://localhost:3001/character/5,4,0,0
1703106359516,8,Get characters,200,OK,Thread Group 1-52,text,true,,385,126,3,3,http://localhost:3001/characters,8,0,1
1703106359523,5,Deletion,200,OK,Thread Group 1-51,text,true,,249,213,3,3,http://localhost:3001/character/4,5,0,0
1703106359524,5,Character by id,200,OK,Thread Group 1-52,text,true,,257,127,3,2,http://localhost:3001/character/1,4,0,0
1703106359529,5,Character creation,200,OK,Thread Group 1-52,text,true,,264,284,2,2,http://localhost:3001/character,5,0,0
1703106359524,12,Get characters,200,OK,Thread Group 1-53,text,true,,383,126,2,2,http://localhost:3001/characters,12,0,1
1703106359535,3,Character change,200,OK,Thread Group 1-52,text,true,,266,285,3,3,http://localhost:3001/character/5,3,0,0
1703106359536,4,Character by id,200,OK,Thread Group 1-53,text,true,,257,127,3,3,http://localhost:3001/character/1,4,0,0
1703106359538,4,Deletion,200,OK,Thread Group 1-52,text,true,,249,213,3,3,http://localhost:3001/character/4,4,0,0
1703106359541,3,Character creation,200,OK,Thread Group 1-53,text,true,,264,284,2,2,http://localhost:3001/character,3,0,0
1703106359538,7,Get characters,200,OK,Thread Group 1-54,text,true,,383,126,2,2,http://localhost:3001/characters,7,0,1
1703106359544,2,Character change,200,OK,Thread Group 1-53,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359545,2,Character by id,200,OK,Thread Group 1-54,text,true,,257,127,2,2,http://localhost:3001/character/1,2,0,0
1703106359546,3,Deletion,200,OK,Thread Group 1-53,text,true,,249,213,3,3,http://localhost:3001/character/4,3,0,0
1703106359547,5,Character creation,200,OK,Thread Group 1-54,text,true,,264,284,2,2,http://localhost:3001/character,5,0,0
1703106359549,5,Get characters,200,OK,Thread Group 1-55,text,true,,383,126,2,2,http://localhost:3001/characters,5,0,1
1703106359552,4,Character change,200,OK,Thread Group 1-54,text,true,,266,285,2,2,http://localhost:3001/character/5,4,0,0
1703106359554,4,Character by id,200,OK,Thread Group 1-55,text,true,,257,127,2,2,http://localhost:3001/character/1,4,0,0
1703106359556,4,Deletion,200,OK,Thread Group 1-54,text,true,,249,213,3,3,http://localhost:3001/character/4,4,0,0
1703106359558,3,Character creation,200,OK,Thread Group 1-55,text,true,,264,284,2,2,http://localhost:3001/character,3,0,0
1703106359559,3,Get characters,200,OK,Thread Group 1-56,text,true,,383,126,2,2,http://localhost:3001/characters,3,0,0
1703106359561,2,Character change,200,OK,Thread Group 1-55,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359562,1,Character by id,200,OK,Thread Group 1-56,text,true,,257,127,2,2,http://localhost:3001/character/1,1,0,0
1703106359563,1,Deletion,200,OK,Thread Group 1-55,text,true,,249,213,2,2,http://localhost:3001/character/4,1,0,0
1703106359564,1,Character creation,200,OK,Thread Group 1-56,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359565,2,Character change,200,OK,Thread Group 1-56,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359567,2,Deletion,200,OK,Thread Group 1-56,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359566,4,Get characters,200,OK,Thread Group 1-57,text,true,,353,126,1,1,http://localhost:3001/characters,4,0,1
1703106359570,2,Character by id,200,OK,Thread Group 1-57,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359572,2,Character creation,200,OK,Thread Group 1-57,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359574,2,Character change,200,OK,Thread Group 1-57,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359576,1,Deletion,200,OK,Thread Group 1-57,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359578,2,Get characters,200,OK,Thread Group 1-58,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,1
1703106359580,1,Character by id,200,OK,Thread Group 1-58,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359582,1,Character creation,200,OK,Thread Group 1-58,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359583,2,Character change,200,OK,Thread Group 1-58,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359585,1,Deletion,200,OK,Thread Group 1-58,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359587,3,Get characters,200,OK,Thread Group 1-59,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359590,1,Character by id,200,OK,Thread Group 1-59,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359592,1,Character creation,200,OK,Thread Group 1-59,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359593,2,Character change,200,OK,Thread Group 1-59,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359595,2,Deletion,200,OK,Thread Group 1-59,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359594,3,Get characters,200,OK,Thread Group 1-60,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359598,1,Character by id,200,OK,Thread Group 1-60,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359599,2,Character creation,200,OK,Thread Group 1-60,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359601,1,Character change,200,OK,Thread Group 1-60,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359602,2,Deletion,200,OK,Thread Group 1-60,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359608,2,Get characters,200,OK,Thread Group 1-61,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359610,1,Character by id,200,OK,Thread Group 1-61,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359611,2,Character creation,200,OK,Thread Group 1-61,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359613,2,Character change,200,OK,Thread Group 1-61,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359615,2,Deletion,200,OK,Thread Group 1-61,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359619,2,Get characters,200,OK,Thread Group 1-62,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359621,1,Character by id,200,OK,Thread Group 1-62,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359622,2,Character creation,200,OK,Thread Group 1-62,text,true,,264,284,2,2,http://localhost:3001/character,2,0,0
1703106359624,2,Character change,200,OK,Thread Group 1-62,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359624,2,Get characters,200,OK,Thread Group 1-63,text,true,,385,126,2,2,http://localhost:3001/characters,2,0,1
1703106359626,1,Deletion,200,OK,Thread Group 1-62,text,true,,249,213,2,2,http://localhost:3001/character/4,1,0,0
1703106359626,2,Character by id,200,OK,Thread Group 1-63,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359628,1,Character creation,200,OK,Thread Group 1-63,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359629,2,Character change,200,OK,Thread Group 1-63,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359631,1,Deletion,200,OK,Thread Group 1-63,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359636,3,Get characters,200,OK,Thread Group 1-64,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359639,1,Character by id,200,OK,Thread Group 1-64,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359641,1,Character creation,200,OK,Thread Group 1-64,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359642,2,Character change,200,OK,Thread Group 1-64,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359644,2,Deletion,200,OK,Thread Group 1-64,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359648,2,Get characters,200,OK,Thread Group 1-65,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359651,1,Character by id,200,OK,Thread Group 1-65,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359652,2,Character creation,200,OK,Thread Group 1-65,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359655,3,Character change,200,OK,Thread Group 1-65,text,true,,266,285,1,1,http://localhost:3001/character/5,3,0,0
1703106359658,3,Deletion,200,OK,Thread Group 1-65,text,true,,249,213,2,2,http://localhost:3001/character/4,3,0,0
1703106359658,4,Get characters,200,OK,Thread Group 1-66,text,true,,353,126,1,1,http://localhost:3001/characters,4,0,1
1703106359662,3,Character by id,200,OK,Thread Group 1-66,text,true,,257,127,2,2,http://localhost:3001/character/1,3,0,0
1703106359665,3,Character creation,200,OK,Thread Group 1-66,text,true,,264,284,2,2,http://localhost:3001/character,3,0,0
1703106359665,6,Get characters,200,OK,Thread Group 1-67,text,true,,383,126,2,2,http://localhost:3001/characters,6,0,1
1703106359668,6,Character change,200,OK,Thread Group 1-66,text,true,,266,285,3,3,http://localhost:3001/character/5,6,0,0
1703106359671,4,Character by id,200,OK,Thread Group 1-67,text,true,,257,127,3,3,http://localhost:3001/character/1,4,0,0
1703106359674,5,Deletion,200,OK,Thread Group 1-66,text,true,,249,213,3,3,http://localhost:3001/character/4,5,0,0
1703106359675,16,Character creation,200,OK,Thread Group 1-67,text,true,,264,284,3,3,http://localhost:3001/character,16,0,0
1703106359674,21,Get characters,200,OK,Thread Group 1-68,text,true,,383,126,4,4,http://localhost:3001/characters,20,0,0
1703106359695,3,Character by id,200,OK,Thread Group 1-68,text,true,,257,127,4,4,http://localhost:3001/character/1,3,0,0
1703106359691,11,Character change,200,OK,Thread Group 1-67,text,true,,266,285,4,4,http://localhost:3001/character/5,11,0,0
1703106359684,20,Get characters,200,OK,Thread Group 1-69,text,true,,385,126,4,4,http://localhost:3001/characters,19,0,1
1703106359698,8,Character creation,200,OK,Thread Group 1-68,text,true,,264,284,5,5,http://localhost:3001/character,8,0,0
1703106359702,6,Deletion,200,OK,Thread Group 1-67,text,true,,249,213,5,5,http://localhost:3001/character/4,6,0,0
1703106359693,16,Get characters,200,OK,Thread Group 1-70,text,true,,383,126,4,4,http://localhost:3001/characters,16,0,1
1703106359707,3,Character change,200,OK,Thread Group 1-68,text,true,,266,285,4,4,http://localhost:3001/character/5,3,0,0
1703106359704,8,Character by id,200,OK,Thread Group 1-69,text,true,,257,127,4,4,http://localhost:3001/character/1,8,0,0
1703106359711,5,Deletion,200,OK,Thread Group 1-68,text,true,,249,213,5,5,http://localhost:3001/character/4,5,0,0
1703106359712,5,Character creation,200,OK,Thread Group 1-69,text,true,,264,284,4,4,http://localhost:3001/character,5,0,0
1703106359709,9,Character by id,200,OK,Thread Group 1-70,text,true,,257,127,4,4,http://localhost:3001/character/1,9,0,0
1703106359705,14,Get characters,200,OK,Thread Group 1-71,text,true,,383,126,4,4,http://localhost:3001/characters,14,0,1
1703106359718,2,Character change,200,OK,Thread Group 1-69,text,true,,266,285,4,4,http://localhost:3001/character/5,2,0,0
1703106359719,3,Character creation,200,OK,Thread Group 1-70,text,true,,264,284,4,4,http://localhost:3001/character,3,0,0
1703106359719,5,Character by id,200,OK,Thread Group 1-71,text,true,,257,127,4,4,http://localhost:3001/character/1,5,0,0
1703106359715,10,Get characters,200,OK,Thread Group 1-72,text,true,,415,126,4,4,http://localhost:3001/characters,10,0,1
1703106359721,5,Deletion,200,OK,Thread Group 1-69,text,true,,249,213,4,4,http://localhost:3001/character/4,5,0,0
1703106359722,6,Character change,200,OK,Thread Group 1-70,text,true,,266,285,4,4,http://localhost:3001/character/5,6,0,0
1703106359725,4,Character creation,200,OK,Thread Group 1-71,text,true,,264,284,4,4,http://localhost:3001/character,4,0,0
1703106359725,5,Character by id,200,OK,Thread Group 1-72,text,true,,257,127,4,4,http://localhost:3001/character/1,5,0,0
1703106359729,3,Character change,200,OK,Thread Group 1-71,text,true,,266,285,4,4,http://localhost:3001/character/5,3,0,0
1703106359728,6,Deletion,200,OK,Thread Group 1-70,text,true,,249,213,5,5,http://localhost:3001/character/4,6,0,0
1703106359733,4,Deletion,200,OK,Thread Group 1-71,text,true,,249,213,4,4,http://localhost:3001/character/4,3,0,0
1703106359730,8,Character creation,200,OK,Thread Group 1-72,text,true,,264,284,3,3,http://localhost:3001/character,8,0,0
1703106359727,12,Get characters,200,OK,Thread Group 1-73,text,true,,381,126,3,3,http://localhost:3001/characters,12,0,1
1703106359738,2,Character change,200,OK,Thread Group 1-72,text,true,,266,285,3,3,http://localhost:3001/character/5,2,0,0
1703106359739,3,Character by id,200,OK,Thread Group 1-73,text,true,,257,127,3,3,http://localhost:3001/character/1,3,0,0
1703106359734,10,Get characters,200,OK,Thread Group 1-74,text,true,,383,126,4,4,http://localhost:3001/characters,10,0,1
1703106359743,4,Character creation,200,OK,Thread Group 1-73,text,true,,264,284,4,4,http://localhost:3001/character,4,0,0
1703106359741,7,Deletion,200,OK,Thread Group 1-72,text,true,,249,213,4,4,http://localhost:3001/character/4,7,0,0
1703106359747,3,Character change,200,OK,Thread Group 1-73,text,true,,266,285,3,3,http://localhost:3001/character/5,3,0,0
1703106359744,7,Character by id,200,OK,Thread Group 1-74,text,true,,257,127,3,3,http://localhost:3001/character/1,7,0,0
1703106359751,1,Deletion,200,OK,Thread Group 1-73,text,true,,249,213,3,3,http://localhost:3001/character/4,1,0,0
1703106359744,9,Get characters,200,OK,Thread Group 1-75,text,true,,353,126,2,2,http://localhost:3001/characters,9,0,0
1703106359751,4,Character creation,200,OK,Thread Group 1-74,text,true,,264,284,2,2,http://localhost:3001/character,4,0,0
1703106359753,3,Character by id,200,OK,Thread Group 1-75,text,true,,257,127,3,3,http://localhost:3001/character/1,3,0,0
1703106359755,3,Character change,200,OK,Thread Group 1-74,text,true,,266,285,3,3,http://localhost:3001/character/5,3,0,0
1703106359756,3,Character creation,200,OK,Thread Group 1-75,text,true,,264,284,3,3,http://localhost:3001/character,3,0,0
1703106359758,2,Deletion,200,OK,Thread Group 1-74,text,true,,249,213,3,3,http://localhost:3001/character/4,2,0,0
1703106359756,5,Get characters,200,OK,Thread Group 1-76,text,true,,383,126,2,2,http://localhost:3001/characters,5,0,0
1703106359759,3,Character change,200,OK,Thread Group 1-75,text,true,,266,285,2,2,http://localhost:3001/character/5,3,0,0
1703106359761,2,Character by id,200,OK,Thread Group 1-76,text,true,,257,127,2,2,http://localhost:3001/character/1,2,0,0
1703106359762,2,Deletion,200,OK,Thread Group 1-75,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359763,2,Character creation,200,OK,Thread Group 1-76,text,true,,264,284,2,2,http://localhost:3001/character,2,0,0
1703106359766,2,Character change,200,OK,Thread Group 1-76,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359765,4,Get characters,200,OK,Thread Group 1-77,text,true,,385,126,2,2,http://localhost:3001/characters,4,0,1
1703106359768,2,Deletion,200,OK,Thread Group 1-76,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359769,2,Character by id,200,OK,Thread Group 1-77,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359771,2,Character creation,200,OK,Thread Group 1-77,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359774,1,Character change,200,OK,Thread Group 1-77,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359775,2,Deletion,200,OK,Thread Group 1-77,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359778,3,Get characters,200,OK,Thread Group 1-78,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359781,1,Character by id,200,OK,Thread Group 1-78,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359782,2,Character creation,200,OK,Thread Group 1-78,text,true,,264,284,2,2,http://localhost:3001/character,2,0,0
1703106359785,1,Character change,200,OK,Thread Group 1-78,text,true,,266,285,2,2,http://localhost:3001/character/5,1,0,0
1703106359784,3,Get characters,200,OK,Thread Group 1-79,text,true,,385,126,2,2,http://localhost:3001/characters,3,0,0
1703106359787,2,Deletion,200,OK,Thread Group 1-78,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359788,2,Character by id,200,OK,Thread Group 1-79,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359790,2,Character creation,200,OK,Thread Group 1-79,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359792,2,Character change,200,OK,Thread Group 1-79,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359794,1,Deletion,200,OK,Thread Group 1-79,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359798,2,Get characters,200,OK,Thread Group 1-80,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359801,1,Character by id,200,OK,Thread Group 1-80,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359802,2,Character creation,200,OK,Thread Group 1-80,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359804,2,Character change,200,OK,Thread Group 1-80,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359806,2,Deletion,200,OK,Thread Group 1-80,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359806,3,Get characters,200,OK,Thread Group 1-81,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359809,1,Character by id,200,OK,Thread Group 1-81,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359810,2,Character creation,200,OK,Thread Group 1-81,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359812,1,Character change,200,OK,Thread Group 1-81,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359813,2,Deletion,200,OK,Thread Group 1-81,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359816,2,Get characters,200,OK,Thread Group 1-82,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359818,1,Character by id,200,OK,Thread Group 1-82,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359819,1,Character creation,200,OK,Thread Group 1-82,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359821,1,Character change,200,OK,Thread Group 1-82,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359822,2,Deletion,200,OK,Thread Group 1-82,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359825,2,Get characters,200,OK,Thread Group 1-83,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359827,1,Character by id,200,OK,Thread Group 1-83,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359828,2,Character creation,200,OK,Thread Group 1-83,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359830,1,Character change,200,OK,Thread Group 1-83,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359832,1,Deletion,200,OK,Thread Group 1-83,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359837,3,Get characters,200,OK,Thread Group 1-84,text,true,,353,126,1,1,http://localhost:3001/characters,3,0,1
1703106359840,1,Character by id,200,OK,Thread Group 1-84,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359842,1,Character creation,200,OK,Thread Group 1-84,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359843,2,Character change,200,OK,Thread Group 1-84,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359845,1,Deletion,200,OK,Thread Group 1-84,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359848,2,Get characters,200,OK,Thread Group 1-85,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,1
1703106359850,2,Character by id,200,OK,Thread Group 1-85,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359852,1,Character creation,200,OK,Thread Group 1-85,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359853,2,Character change,200,OK,Thread Group 1-85,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359855,2,Deletion,200,OK,Thread Group 1-85,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359858,2,Get characters,200,OK,Thread Group 1-86,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359860,1,Character by id,200,OK,Thread Group 1-86,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359861,2,Character creation,200,OK,Thread Group 1-86,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359863,3,Character change,200,OK,Thread Group 1-86,text,true,,266,285,2,2,http://localhost:3001/character/5,3,0,0
1703106359865,2,Get characters,200,OK,Thread Group 1-87,text,true,,385,126,2,2,http://localhost:3001/characters,2,0,0
1703106359866,2,Deletion,200,OK,Thread Group 1-86,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359867,2,Character by id,200,OK,Thread Group 1-87,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359870,2,Character creation,200,OK,Thread Group 1-87,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359872,3,Character change,200,OK,Thread Group 1-87,text,true,,266,285,2,2,http://localhost:3001/character/5,3,0,0
1703106359874,2,Get characters,200,OK,Thread Group 1-88,text,true,,385,126,2,2,http://localhost:3001/characters,2,0,0
1703106359875,2,Deletion,200,OK,Thread Group 1-87,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359876,2,Character by id,200,OK,Thread Group 1-88,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359878,1,Character creation,200,OK,Thread Group 1-88,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359879,2,Character change,200,OK,Thread Group 1-88,text,true,,266,285,1,1,http://localhost:3001/character/5,2,0,0
1703106359881,1,Deletion,200,OK,Thread Group 1-88,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359888,2,Get characters,200,OK,Thread Group 1-89,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,1
1703106359891,1,Character by id,200,OK,Thread Group 1-89,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359892,1,Character creation,200,OK,Thread Group 1-89,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359894,2,Character change,200,OK,Thread Group 1-89,text,true,,266,285,2,2,http://localhost:3001/character/5,2,0,0
1703106359894,3,Get characters,200,OK,Thread Group 1-90,text,true,,385,126,2,2,http://localhost:3001/characters,3,0,1
1703106359896,2,Deletion,200,OK,Thread Group 1-89,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359897,2,Character by id,200,OK,Thread Group 1-90,text,true,,257,127,1,1,http://localhost:3001/character/1,2,0,0
1703106359899,2,Character creation,200,OK,Thread Group 1-90,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359901,1,Character change,200,OK,Thread Group 1-90,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359902,2,Deletion,200,OK,Thread Group 1-90,text,true,,249,213,2,2,http://localhost:3001/character/4,2,0,0
1703106359903,2,Get characters,200,OK,Thread Group 1-91,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359906,1,Character by id,200,OK,Thread Group 1-91,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359907,1,Character creation,200,OK,Thread Group 1-91,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359909,1,Character change,200,OK,Thread Group 1-91,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359910,2,Deletion,200,OK,Thread Group 1-91,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359915,2,Get characters,200,OK,Thread Group 1-92,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
1703106359917,1,Character by id,200,OK,Thread Group 1-92,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359918,1,Character creation,200,OK,Thread Group 1-92,text,true,,264,284,1,1,http://localhost:3001/character,1,0,0
1703106359920,1,Character change,200,OK,Thread Group 1-92,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359921,1,Deletion,200,OK,Thread Group 1-92,text,true,,249,213,1,1,http://localhost:3001/character/4,1,0,0
1703106359924,1,Get characters,200,OK,Thread Group 1-93,text,true,,353,126,1,1,http://localhost:3001/characters,1,0,0
1703106359925,1,Character by id,200,OK,Thread Group 1-93,text,true,,257,127,1,1,http://localhost:3001/character/1,1,0,0
1703106359926,2,Character creation,200,OK,Thread Group 1-93,text,true,,264,284,1,1,http://localhost:3001/character,2,0,0
1703106359928,1,Character change,200,OK,Thread Group 1-93,text,true,,266,285,1,1,http://localhost:3001/character/5,1,0,0
1703106359929,2,Deletion,200,OK,Thread Group 1-93,text,true,,249,213,1,1,http://localhost:3001/character/4,2,0,0
1703106359938,2,Get characters,200,OK,Thread Group 1-94,text,true,,353,126,1,1,http://localhost:3001/characters,2,0,0
